N HSQ P NCAU START STOP EST
50000 0.0015 1661 3 31439918 32664986 0.00446
50000 0.0015 1661 3 31439918 32664986 0.00302
50000 0.0015 1661 3 31439918 32664986 0.00321
50000 0.0015 1661 3 31439918 32664986 0.00189
50000 0.0015 1661 3 31439918 32664986 0.00161
50000 0.0015 1661 3 31439918 32664986 0.00425
50000 0.0015 1661 3 31439918 32664986 0.00343
50000 0.0015 1661 3 31439918 32664986 0.0037
50000 0.0015 1661 3 31439918 32664986 0.00316
50000 0.0015 1661 3 31439918 32664986 0.000608
50000 0.0015 1661 3 31439918 32664986 0.00323
50000 0.0015 1661 3 31439918 32664986 0.00137
50000 0.0015 1661 3 31439918 32664986 0.00111
50000 0.0015 1661 3 31439918 32664986 0.00311
50000 0.0015 1661 3 31439918 32664986 0.00307
50000 0.0015 1661 3 31439918 32664986 0.000308
50000 0.0015 1661 3 31439918 32664986 -0.000197
50000 0.0015 1661 3 31439918 32664986 0.00219
50000 0.0015 1661 3 31439918 32664986 0.000695
50000 0.0015 1661 3 31439918 32664986 0.0022
50000 0.0015 1661 3 31439918 32664986 0.00227
50000 0.0015 1661 3 31439918 32664986 0.00187
50000 0.0015 1661 3 31439918 32664986 -2.96e-05
50000 0.0015 1661 3 31439918 32664986 -0.000894
50000 0.0015 1661 3 31439918 32664986 0.00211
50000 0.0015 1661 3 31439918 32664986 0.0018
50000 0.0015 1661 3 31439918 32664986 0.0025
50000 0.0015 1661 3 31439918 32664986 -0.00101
50000 0.0015 1661 3 31439918 32664986 0.00165
50000 0.0015 1661 3 31439918 32664986 0.0041
50000 0.0015 1661 3 31439918 32664986 0.00441
50000 0.0015 1661 3 31439918 32664986 0.000528
50000 0.0015 1661 3 31439918 32664986 0.00245
50000 0.0015 1661 3 31439918 32664986 0.00269
50000 0.0015 1661 3 31439918 32664986 0.00267
50000 0.0015 1661 3 31439918 32664986 0.00242
50000 0.0015 1661 3 31439918 32664986 0.00177
50000 0.0015 1661 3 31439918 32664986 0.00343
50000 0.0015 1661 3 31439918 32664986 0.00206
50000 0.0015 1661 3 31439918 32664986 0.00187
50000 0.05 1661 3 31439918 32664986 0.0534
50000 0.05 1661 3 31439918 32664986 0.0507
50000 0.05 1661 3 31439918 32664986 0.0497
50000 0.05 1661 3 31439918 32664986 0.0548
50000 0.05 1661 3 31439918 32664986 0.0547
50000 0.05 1661 3 31439918 32664986 0.0567
50000 0.05 1661 3 31439918 32664986 0.0591
50000 0.05 1661 3 31439918 32664986 0.0519
50000 0.05 1661 3 31439918 32664986 0.0554
50000 0.05 1661 3 31439918 32664986 0.0628
50000 0.05 1661 3 31439918 32664986 0.0466
50000 0.05 1661 3 31439918 32664986 0.0561
50000 0.05 1661 3 31439918 32664986 0.0601
50000 0.05 1661 3 31439918 32664986 0.0558
50000 0.05 1661 3 31439918 32664986 0.0514
50000 0.05 1661 3 31439918 32664986 0.0526
50000 0.05 1661 3 31439918 32664986 0.0548
50000 0.05 1661 3 31439918 32664986 0.0525
50000 0.05 1661 3 31439918 32664986 0.0503
50000 0.05 1661 3 31439918 32664986 0.0571
50000 0.05 1661 3 31439918 32664986 0.0564
50000 0.05 1661 3 31439918 32664986 0.0689
50000 0.05 1661 3 31439918 32664986 0.06
50000 0.05 1661 3 31439918 32664986 0.0657
50000 0.05 1661 3 31439918 32664986 0.0498
50000 0.05 1661 3 31439918 32664986 0.0503
50000 0.05 1661 3 31439918 32664986 0.0575
50000 0.05 1661 3 31439918 32664986 0.0531
50000 0.05 1661 3 31439918 32664986 0.05
50000 0.05 1661 3 31439918 32664986 0.0487
50000 0.05 1661 3 31439918 32664986 0.0571
50000 0.05 1661 3 31439918 32664986 0.0597
50000 0.05 1661 3 31439918 32664986 0.0492
50000 0.05 1661 3 31439918 32664986 0.055
50000 0.05 1661 3 31439918 32664986 0.0533
50000 0.05 1661 3 31439918 32664986 0.0565
50000 0.05 1661 3 31439918 32664986 0.0637
50000 0.05 1661 3 31439918 32664986 0.0545
50000 0.05 1661 3 31439918 32664986 0.0579
50000 0.05 1661 3 31439918 32664986 0.0541
50000 0.05 1661 3 31439918 32664986 0.048
50000 0.05 1661 3 31439918 32664986 0.0546
50000 0.05 1661 3 31439918 32664986 0.0566
50000 0.05 1661 3 31439918 32664986 0.0538
50000 0.05 1661 3 31439918 32664986 0.0517
50000 0.05 1661 3 31439918 32664986 0.0506
50000 0.05 1661 3 31439918 32664986 0.058
50000 0.05 1661 3 31439918 32664986 0.0549
50000 0.05 1661 3 31439918 32664986 0.0496
50000 0.05 1661 3 31439918 32664986 0.0575
50000 0.5 1661 3 31439918 32664986 0.572
50000 0.5 1661 3 31439918 32664986 0.697
50000 0.5 1661 3 31439918 32664986 0.687
50000 0.5 1661 3 31439918 32664986 0.542
50000 0.5 1661 3 31439918 32664986 0.511
50000 0.5 1661 3 31439918 32664986 0.629
50000 0.5 1661 3 31439918 32664986 0.532
50000 0.5 1661 3 31439918 32664986 0.53
50000 0.5 1661 3 31439918 32664986 0.511
50000 0.5 1661 3 31439918 32664986 0.588
50000 0.5 1661 3 31439918 32664986 0.517
50000 0.5 1661 3 31439918 32664986 0.53
50000 0.5 1661 3 31439918 32664986 0.534
50000 0.5 1661 3 31439918 32664986 0.54
50000 0.5 1661 3 31439918 32664986 0.575
50000 0.5 1661 3 31439918 32664986 0.534
50000 0.5 1661 3 31439918 32664986 0.514
50000 0.5 1661 3 31439918 32664986 0.541
50000 0.5 1661 3 31439918 32664986 0.522
50000 0.5 1661 3 31439918 32664986 0.518
50000 0.5 1661 3 31439918 32664986 0.529
50000 0.5 1661 3 31439918 32664986 0.511
50000 0.5 1661 3 31439918 32664986 0.515
50000 0.5 1661 3 31439918 32664986 0.528
50000 0.5 1661 3 31439918 32664986 0.682
50000 0.5 1661 3 31439918 32664986 0.524
50000 0.5 1661 3 31439918 32664986 0.516
50000 0.5 1661 3 31439918 32664986 0.529
50000 0.5 1661 3 31439918 32664986 0.524
50000 0.5 1661 3 31439918 32664986 0.531
50000 0.5 1661 3 31439918 32664986 0.529
50000 0.5 1661 3 31439918 32664986 0.521
50000 0.5 1661 3 31439918 32664986 0.654
50000 0.5 1661 3 31439918 32664986 0.524
50000 0.5 1661 3 31439918 32664986 0.514
50000 0.5 1661 3 31439918 32664986 0.626
50000 0.5 1661 3 31439918 32664986 0.513
50000 0.5 1661 3 31439918 32664986 0.598
50000 0.5 1661 3 31439918 32664986 0.514
50000 0.5 1661 3 31439918 32664986 0.525
50000 0.5 1661 3 31439918 32664986 0.644
50000 0.5 1661 3 31439918 32664986 0.575
50000 0.5 1661 3 31439918 32664986 0.505
50000 0.5 1661 3 31439918 32664986 0.587
50000 0.5 1661 3 31439918 32664986 0.528
50000 0.5 1661 3 31439918 32664986 0.54
50000 0.5 1661 3 31439918 32664986 0.532
50000 0.5 1661 3 31439918 32664986 0.522
50000 0.5 1661 3 31439918 32664986 0.519
50000 0.5 1661 3 31439918 32664986 0.527
75000 0.0015 1661 3 31439918 32664986 0.00179
75000 0.0015 1661 3 31439918 32664986 0.00185
75000 0.0015 1661 3 31439918 32664986 0.00192
75000 0.0015 1661 3 31439918 32664986 0.00171
75000 0.0015 1661 3 31439918 32664986 0.0019
75000 0.0015 1661 3 31439918 32664986 0.00261
75000 0.0015 1661 3 31439918 32664986 0.00161
75000 0.0015 1661 3 31439918 32664986 0.0023
75000 0.0015 1661 3 31439918 32664986 0.00255
75000 0.0015 1661 3 31439918 32664986 0.00197
75000 0.0015 1661 3 31439918 32664986 0.00225
75000 0.0015 1661 3 31439918 32664986 0.00194
75000 0.0015 1661 3 31439918 32664986 0.000769
75000 0.0015 1661 3 31439918 32664986 0.00184
75000 0.0015 1661 3 31439918 32664986 0.00124
75000 0.0015 1661 3 31439918 32664986 0.0023
75000 0.0015 1661 3 31439918 32664986 0.00173
75000 0.0015 1661 3 31439918 32664986 0.00283
75000 0.0015 1661 3 31439918 32664986 0.00141
75000 0.0015 1661 3 31439918 32664986 0.00181
75000 0.0015 1661 3 31439918 32664986 0.00173
75000 0.0015 1661 3 31439918 32664986 0.00208
75000 0.0015 1661 3 31439918 32664986 0.00199
75000 0.0015 1661 3 31439918 32664986 0.00424
75000 0.0015 1661 3 31439918 32664986 0.00259
75000 0.0015 1661 3 31439918 32664986 0.000468
75000 0.0015 1661 3 31439918 32664986 0.00115
75000 0.0015 1661 3 31439918 32664986 0.00187
75000 0.0015 1661 3 31439918 32664986 0.00118
75000 0.0015 1661 3 31439918 32664986 0.00175
75000 0.0015 1661 3 31439918 32664986 0.0025
75000 0.0015 1661 3 31439918 32664986 0.00156
75000 0.0015 1661 3 31439918 32664986 0.00208
75000 0.0015 1661 3 31439918 32664986 0.00256
75000 0.0015 1661 3 31439918 32664986 0.00184
75000 0.0015 1661 3 31439918 32664986 0.00169
75000 0.0015 1661 3 31439918 32664986 0.00214
75000 0.0015 1661 3 31439918 32664986 0.000925
75000 0.0015 1661 3 31439918 32664986 0.00109
75000 0.0015 1661 3 31439918 32664986 0.00253
75000 0.0015 1661 3 31439918 32664986 0.00166
75000 0.0015 1661 3 31439918 32664986 0.00215
75000 0.0015 1661 3 31439918 32664986 0.00145
75000 0.0015 1661 3 31439918 32664986 0.00243
75000 0.0015 1661 3 31439918 32664986 0.00161
75000 0.0015 1661 3 31439918 32664986 0.00146
75000 0.0015 1661 3 31439918 32664986 0.000134
75000 0.0015 1661 3 31439918 32664986 0.00257
75000 0.0015 1661 3 31439918 32664986 0.00261
75000 0.0015 1661 3 31439918 32664986 -0.000374
75000 0.05 1661 3 31439918 32664986 0.0529
75000 0.05 1661 3 31439918 32664986 0.0496
75000 0.05 1661 3 31439918 32664986 0.0509
75000 0.05 1661 3 31439918 32664986 0.0544
75000 0.05 1661 3 31439918 32664986 0.0519
75000 0.05 1661 3 31439918 32664986 0.0521
75000 0.05 1661 3 31439918 32664986 0.0493
75000 0.05 1661 3 31439918 32664986 0.0542
75000 0.05 1661 3 31439918 32664986 0.0515
75000 0.05 1661 3 31439918 32664986 0.047
75000 0.05 1661 3 31439918 32664986 0.0523
75000 0.05 1661 3 31439918 32664986 0.0514
75000 0.05 1661 3 31439918 32664986 0.0524
75000 0.05 1661 3 31439918 32664986 0.0529
75000 0.05 1661 3 31439918 32664986 0.0543
75000 0.05 1661 3 31439918 32664986 0.0501
75000 0.05 1661 3 31439918 32664986 0.0539
75000 0.05 1661 3 31439918 32664986 0.0498
75000 0.05 1661 3 31439918 32664986 0.0522
75000 0.05 1661 3 31439918 32664986 0.0528
75000 0.05 1661 3 31439918 32664986 0.0488
75000 0.05 1661 3 31439918 32664986 0.0505
75000 0.05 1661 3 31439918 32664986 0.0491
75000 0.05 1661 3 31439918 32664986 0.0521
75000 0.05 1661 3 31439918 32664986 0.0502
75000 0.05 1661 3 31439918 32664986 0.0509
75000 0.05 1661 3 31439918 32664986 0.0516
75000 0.05 1661 3 31439918 32664986 0.0541
75000 0.05 1661 3 31439918 32664986 0.0507
75000 0.05 1661 3 31439918 32664986 0.0543
75000 0.05 1661 3 31439918 32664986 0.0536
75000 0.05 1661 3 31439918 32664986 0.0537
75000 0.05 1661 3 31439918 32664986 0.0501
75000 0.05 1661 3 31439918 32664986 0.0484
75000 0.05 1661 3 31439918 32664986 0.0506
75000 0.05 1661 3 31439918 32664986 0.0512
75000 0.05 1661 3 31439918 32664986 0.0538
75000 0.05 1661 3 31439918 32664986 0.0469
75000 0.05 1661 3 31439918 32664986 0.0516
75000 0.05 1661 3 31439918 32664986 0.0507
75000 0.05 1661 3 31439918 32664986 0.0521
75000 0.05 1661 3 31439918 32664986 0.0521
75000 0.05 1661 3 31439918 32664986 0.0484
75000 0.05 1661 3 31439918 32664986 0.0502
75000 0.05 1661 3 31439918 32664986 0.0509
75000 0.05 1661 3 31439918 32664986 0.0519
75000 0.05 1661 3 31439918 32664986 0.0544
75000 0.05 1661 3 31439918 32664986 0.0518
75000 0.05 1661 3 31439918 32664986 0.0522
75000 0.05 1661 3 31439918 32664986 0.0535
75000 0.5 1661 3 31439918 32664986 0.516
75000 0.5 1661 3 31439918 32664986 0.509
75000 0.5 1661 3 31439918 32664986 0.505
75000 0.5 1661 3 31439918 32664986 0.51
75000 0.5 1661 3 31439918 32664986 0.508
75000 0.5 1661 3 31439918 32664986 0.509
75000 0.5 1661 3 31439918 32664986 0.511
75000 0.5 1661 3 31439918 32664986 0.507
75000 0.5 1661 3 31439918 32664986 0.513
75000 0.5 1661 3 31439918 32664986 0.51
75000 0.5 1661 3 31439918 32664986 0.514
75000 0.5 1661 3 31439918 32664986 0.503
75000 0.5 1661 3 31439918 32664986 0.513
75000 0.5 1661 3 31439918 32664986 0.522
75000 0.5 1661 3 31439918 32664986 0.514
75000 0.5 1661 3 31439918 32664986 0.512
75000 0.5 1661 3 31439918 32664986 0.508
75000 0.5 1661 3 31439918 32664986 0.516
75000 0.5 1661 3 31439918 32664986 0.503
75000 0.5 1661 3 31439918 32664986 0.51
75000 0.5 1661 3 31439918 32664986 0.51
75000 0.5 1661 3 31439918 32664986 0.508
75000 0.5 1661 3 31439918 32664986 0.511
75000 0.5 1661 3 31439918 32664986 0.509
75000 0.5 1661 3 31439918 32664986 0.516
75000 0.5 1661 3 31439918 32664986 0.514
75000 0.5 1661 3 31439918 32664986 0.51
75000 0.5 1661 3 31439918 32664986 0.504
75000 0.5 1661 3 31439918 32664986 0.509
75000 0.5 1661 3 31439918 32664986 0.51
75000 0.5 1661 3 31439918 32664986 0.506
75000 0.5 1661 3 31439918 32664986 0.509
75000 0.5 1661 3 31439918 32664986 0.513
75000 0.5 1661 3 31439918 32664986 0.503
75000 0.5 1661 3 31439918 32664986 0.507
75000 0.5 1661 3 31439918 32664986 0.511
75000 0.5 1661 3 31439918 32664986 0.505
75000 0.5 1661 3 31439918 32664986 0.508
75000 0.5 1661 3 31439918 32664986 0.512
75000 0.5 1661 3 31439918 32664986 0.514
75000 0.5 1661 3 31439918 32664986 0.511
75000 0.5 1661 3 31439918 32664986 0.516
75000 0.5 1661 3 31439918 32664986 0.505
75000 0.5 1661 3 31439918 32664986 0.512
75000 0.5 1661 3 31439918 32664986 0.508
75000 0.5 1661 3 31439918 32664986 0.504
75000 0.5 1661 3 31439918 32664986 0.504
75000 0.5 1661 3 31439918 32664986 0.513
75000 0.5 1661 3 31439918 32664986 0.497
75000 0.5 1661 3 31439918 32664986 0.515
100000 0.0015 1661 3 31439918 32664986 0.00182
100000 0.0015 1661 3 31439918 32664986 0.00312
100000 0.0015 1661 3 31439918 32664986 0.00137
100000 0.0015 1661 3 31439918 32664986 0.000707
100000 0.0015 1661 3 31439918 32664986 0.0013
100000 0.0015 1661 3 31439918 32664986 0.00126
100000 0.0015 1661 3 31439918 32664986 0.00176
100000 0.0015 1661 3 31439918 32664986 0.00262
100000 0.0015 1661 3 31439918 32664986 0.00118
100000 0.0015 1661 3 31439918 32664986 0.00143
100000 0.0015 1661 3 31439918 32664986 0.00133
100000 0.0015 1661 3 31439918 32664986 0.00139
100000 0.0015 1661 3 31439918 32664986 0.0012
100000 0.0015 1661 3 31439918 32664986 0.000682
100000 0.0015 1661 3 31439918 32664986 0.00143
100000 0.0015 1661 3 31439918 32664986 0.00124
100000 0.0015 1661 3 31439918 32664986 0.00158
100000 0.0015 1661 3 31439918 32664986 0.00105
100000 0.0015 1661 3 31439918 32664986 0.00166
100000 0.0015 1661 3 31439918 32664986 0.00198
100000 0.0015 1661 3 31439918 32664986 0.00178
100000 0.0015 1661 3 31439918 32664986 0.00151
100000 0.0015 1661 3 31439918 32664986 0.00131
100000 0.0015 1661 3 31439918 32664986 0.00151
100000 0.0015 1661 3 31439918 32664986 0.00135
100000 0.0015 1661 3 31439918 32664986 0.000772
100000 0.0015 1661 3 31439918 32664986 0.000903
100000 0.0015 1661 3 31439918 32664986 0.00126
100000 0.0015 1661 3 31439918 32664986 0.00208
100000 0.0015 1661 3 31439918 32664986 0.00183
100000 0.0015 1661 3 31439918 32664986 0.00252
100000 0.0015 1661 3 31439918 32664986 0.000609
100000 0.0015 1661 3 31439918 32664986 0.00197
100000 0.0015 1661 3 31439918 32664986 0.000572
100000 0.0015 1661 3 31439918 32664986 0.00198
100000 0.0015 1661 3 31439918 32664986 0.000282
100000 0.0015 1661 3 31439918 32664986 0.00203
100000 0.0015 1661 3 31439918 32664986 0.000918
100000 0.0015 1661 3 31439918 32664986 0.0011
100000 0.0015 1661 3 31439918 32664986 0.00176
100000 0.0015 1661 3 31439918 32664986 0.00114
100000 0.0015 1661 3 31439918 32664986 0.00245
100000 0.0015 1661 3 31439918 32664986 0.00137
100000 0.0015 1661 3 31439918 32664986 0.00175
100000 0.0015 1661 3 31439918 32664986 0.00211
100000 0.0015 1661 3 31439918 32664986 0.00152
100000 0.0015 1661 3 31439918 32664986 0.0014
100000 0.0015 1661 3 31439918 32664986 0.000101
100000 0.0015 1661 3 31439918 32664986 0.00144
100000 0.0015 1661 3 31439918 32664986 0.00226
100000 0.05 1661 3 31439918 32664986 0.0505
100000 0.05 1661 3 31439918 32664986 0.0497
100000 0.05 1661 3 31439918 32664986 0.0511
100000 0.05 1661 3 31439918 32664986 0.0503
100000 0.05 1661 3 31439918 32664986 0.0487
100000 0.05 1661 3 31439918 32664986 0.0498
100000 0.05 1661 3 31439918 32664986 0.0511
100000 0.05 1661 3 31439918 32664986 0.0501
100000 0.05 1661 3 31439918 32664986 0.0482
100000 0.05 1661 3 31439918 32664986 0.049
100000 0.05 1661 3 31439918 32664986 0.0497
100000 0.05 1661 3 31439918 32664986 0.0478
100000 0.05 1661 3 31439918 32664986 0.0497
100000 0.05 1661 3 31439918 32664986 0.0505
100000 0.05 1661 3 31439918 32664986 0.0417
100000 0.05 1661 3 31439918 32664986 0.0489
100000 0.05 1661 3 31439918 32664986 0.0495
100000 0.05 1661 3 31439918 32664986 0.0525
100000 0.05 1661 3 31439918 32664986 0.0512
100000 0.05 1661 3 31439918 32664986 0.0471
100000 0.05 1661 3 31439918 32664986 0.0483
100000 0.05 1661 3 31439918 32664986 0.0519
100000 0.05 1661 3 31439918 32664986 0.0529
100000 0.05 1661 3 31439918 32664986 0.0499
100000 0.05 1661 3 31439918 32664986 0.0513
100000 0.05 1661 3 31439918 32664986 0.0502
100000 0.05 1661 3 31439918 32664986 0.0513
100000 0.05 1661 3 31439918 32664986 0.0499
100000 0.05 1661 3 31439918 32664986 0.0509
100000 0.05 1661 3 31439918 32664986 0.053
100000 0.05 1661 3 31439918 32664986 0.0494
100000 0.05 1661 3 31439918 32664986 0.0522
100000 0.05 1661 3 31439918 32664986 0.0505
100000 0.05 1661 3 31439918 32664986 0.0518
100000 0.05 1661 3 31439918 32664986 0.0506
100000 0.05 1661 3 31439918 32664986 0.0506
100000 0.05 1661 3 31439918 32664986 0.0529
100000 0.05 1661 3 31439918 32664986 0.0495
100000 0.05 1661 3 31439918 32664986 0.0493
100000 0.05 1661 3 31439918 32664986 0.051
100000 0.05 1661 3 31439918 32664986 0.0486
100000 0.05 1661 3 31439918 32664986 0.0527
100000 0.05 1661 3 31439918 32664986 0.0509
100000 0.05 1661 3 31439918 32664986 0.0496
100000 0.05 1661 3 31439918 32664986 0.0505
100000 0.05 1661 3 31439918 32664986 0.0518
100000 0.05 1661 3 31439918 32664986 0.0517
100000 0.05 1661 3 31439918 32664986 0.0514
100000 0.05 1661 3 31439918 32664986 0.0521
100000 0.05 1661 3 31439918 32664986 0.0505
100000 0.5 1661 3 31439918 32664986 0.502
100000 0.5 1661 3 31439918 32664986 0.508
100000 0.5 1661 3 31439918 32664986 0.502
100000 0.5 1661 3 31439918 32664986 0.507
100000 0.5 1661 3 31439918 32664986 0.502
100000 0.5 1661 3 31439918 32664986 0.501
100000 0.5 1661 3 31439918 32664986 0.504
100000 0.5 1661 3 31439918 32664986 0.5
100000 0.5 1661 3 31439918 32664986 0.499
100000 0.5 1661 3 31439918 32664986 0.5
100000 0.5 1661 3 31439918 32664986 0.508
100000 0.5 1661 3 31439918 32664986 0.506
100000 0.5 1661 3 31439918 32664986 0.51
100000 0.5 1661 3 31439918 32664986 0.506
100000 0.5 1661 3 31439918 32664986 0.502
100000 0.5 1661 3 31439918 32664986 0.502
100000 0.5 1661 3 31439918 32664986 0.469
100000 0.5 1661 3 31439918 32664986 0.5
100000 0.5 1661 3 31439918 32664986 0.498
100000 0.5 1661 3 31439918 32664986 0.506
100000 0.5 1661 3 31439918 32664986 0.505
100000 0.5 1661 3 31439918 32664986 0.5
100000 0.5 1661 3 31439918 32664986 0.503
100000 0.5 1661 3 31439918 32664986 0.507
100000 0.5 1661 3 31439918 32664986 0.499
100000 0.5 1661 3 31439918 32664986 0.502
100000 0.5 1661 3 31439918 32664986 0.498
100000 0.5 1661 3 31439918 32664986 0.5
100000 0.5 1661 3 31439918 32664986 0.368
100000 0.5 1661 3 31439918 32664986 0.504
100000 0.5 1661 3 31439918 32664986 0.503
100000 0.5 1661 3 31439918 32664986 0.5
100000 0.5 1661 3 31439918 32664986 0.507
100000 0.5 1661 3 31439918 32664986 0.497
100000 0.5 1661 3 31439918 32664986 0.502
100000 0.5 1661 3 31439918 32664986 0.505
100000 0.5 1661 3 31439918 32664986 0.505
100000 0.5 1661 3 31439918 32664986 0.504
100000 0.5 1661 3 31439918 32664986 0.504
100000 0.5 1661 3 31439918 32664986 0.509
100000 0.5 1661 3 31439918 32664986 0.506
100000 0.5 1661 3 31439918 32664986 0.505
100000 0.5 1661 3 31439918 32664986 0.503
100000 0.5 1661 3 31439918 32664986 0.497
100000 0.5 1661 3 31439918 32664986 0.505
100000 0.5 1661 3 31439918 32664986 0.502
100000 0.5 1661 3 31439918 32664986 0.503
100000 0.5 1661 3 31439918 32664986 0.509
100000 0.5 1661 3 31439918 32664986 0.502
100000 0.5 1661 3 31439918 32664986 0.491
5000 0.0015 3863 3 32664986 34494914 0.0752
5000 0.0015 3863 3 32664986 34494914 -0.0583
5000 0.0015 3863 3 32664986 34494914 -0.00489
5000 0.0015 3863 3 32664986 34494914 0.0108
5000 0.0015 3863 3 32664986 34494914 0.0223
5000 0.0015 3863 3 32664986 34494914 0.0158
5000 0.0015 3863 3 32664986 34494914 -0.00345
5000 0.0015 3863 3 32664986 34494914 -0.00125
5000 0.0015 3863 3 32664986 34494914 0.0723
5000 0.0015 3863 3 32664986 34494914 0.0347
5000 0.0015 3863 3 32664986 34494914 -0.0224
5000 0.0015 3863 3 32664986 34494914 -0.0123
5000 0.0015 3863 3 32664986 34494914 0.00259
5000 0.0015 3863 3 32664986 34494914 0.0421
5000 0.0015 3863 3 32664986 34494914 0.082
5000 0.0015 3863 3 32664986 34494914 0.00952
5000 0.0015 3863 3 32664986 34494914 0.0284
5000 0.0015 3863 3 32664986 34494914 0.0431
5000 0.0015 3863 3 32664986 34494914 0.0319
5000 0.0015 3863 3 32664986 34494914 -0.0141
5000 0.0015 3863 3 32664986 34494914 0.0205
5000 0.0015 3863 3 32664986 34494914 0.0313
5000 0.0015 3863 3 32664986 34494914 -0.0112
5000 0.0015 3863 3 32664986 34494914 0.031
5000 0.0015 3863 3 32664986 34494914 -0.0159
5000 0.0015 3863 3 32664986 34494914 0.00188
5000 0.0015 3863 3 32664986 34494914 0.0446
5000 0.0015 3863 3 32664986 34494914 0.0319
5000 0.0015 3863 3 32664986 34494914 0.00649
5000 0.0015 3863 3 32664986 34494914 0.0302
5000 0.0015 3863 3 32664986 34494914 0.0638
5000 0.0015 3863 3 32664986 34494914 0.0584
5000 0.0015 3863 3 32664986 34494914 0.0186
5000 0.0015 3863 3 32664986 34494914 -0.00951
5000 0.0015 3863 3 32664986 34494914 0.0487
5000 0.0015 3863 3 32664986 34494914 0.0603
5000 0.0015 3863 3 32664986 34494914 0.0352
5000 0.0015 3863 3 32664986 34494914 0.0446
5000 0.0015 3863 3 32664986 34494914 0.000778
5000 0.0015 3863 3 32664986 34494914 0.0421
5000 0.0015 3863 3 32664986 34494914 0.0451
5000 0.0015 3863 3 32664986 34494914 0.0198
5000 0.0015 3863 3 32664986 34494914 0.0272
5000 0.0015 3863 3 32664986 34494914 0.0631
5000 0.0015 3863 3 32664986 34494914 -0.0154
5000 0.0015 3863 3 32664986 34494914 0.0145
